Molecule_ChEMBL_ID,Standard_Value,Smiles_x,molecule_class,Max Phase,Molecular Weight,Targets,Bioactivities,AlogP,Polar Surface Area,HBA,HBD,#RO5 Violations,#Rotatable Bonds,Passes Ro3,QED Weighted,CX LogP,CX LogD,Aromatic Rings,Structure Type,Inorganic Flag,Heavy Atoms,HBA (Lipinski),HBD (Lipinski),#RO5 Violations (Lipinski),Molecular Weight (Monoisotopic),Molecular Species,Molecular Formula,Smiles_y
CHEMBL2048306,124.0,CNc1ccc(-c2nc3ccc(O)cc3s2)c(F)n1,active,0.0,275.31,1.0,1.0,3.24,58.04,5.0,2.0,0.0,2.0,N,0.7,3.22,3.21,3.0,MOL,-1.0,19.0,4.0,2.0,0.0,275.0529,NEUTRAL,C13H10FN3OS,CNc1ccc(-c2nc3ccc(O)cc3s2)c(F)n1
CHEMBL509088,130.0,Cc1ccc2oc(/C=C/c3ccc(N(C)C)cc3)cc2c1,active,0.0,277.37,1.0,1.0,4.98,16.38,2.0,0.0,0.0,3.0,N,0.67,5.01,5.01,3.0,MOL,-1.0,21.0,2.0,0.0,0.0,277.1467,NEUTRAL,C19H19NO,Cc1ccc2oc(/C=C/c3ccc(N(C)C)cc3)cc2c1
CHEMBL3403818,130.0,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,0.0,715.03,3.0,5.0,5.1,93.09,9.0,2.0,2.0,8.0,N,0.36,4.78,4.78,0.0,MOL,-1.0,51.0,9.0,2.0,2.0,714.5183,NEUTRAL,C42H70N2O7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL3639383,130.0,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(C(F)(F)F)c2)ccc1O,active,0.0,406.36,1.0,1.0,4.38,83.83,5.0,2.0,0.0,7.0,N,0.53,5.16,5.03,2.0,MOL,-1.0,29.0,5.0,2.0,0.0,406.1028,NEUTRAL,C21H17F3O5,COc1cc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(C(F)(F)F)c2)ccc1O
CHEMBL3609637,131.0,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1,active,0.0,514.48,459.0,577.0,4.67,78.07,7.0,0.0,1.0,5.0,N,0.36,4.36,4.35,4.0,MOL,-1.0,37.0,8.0,0.0,1.0,514.174,NEUTRAL,C25H22F4N6O2,COc1cc(-c2cn(C3CCc4c(F)cccc4N(CC(F)(F)F)C3=O)nn2)ccc1-n1cnc(C)c1
CHEMBL1083207,137.0,CN(C)c1ccc(-c2nc3cc(O)ccc3o2)cn1,active,0.0,255.28,2.0,2.0,2.66,62.39,5.0,1.0,0.0,2.0,N,0.76,2.53,2.51,3.0,MOL,-1.0,19.0,5.0,1.0,0.0,255.1008,NEUTRAL,C14H13N3O2,CN(C)c1ccc(-c2nc3cc(O)ccc3o2)cn1
CHEMBL181529,138.0,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O,active,0.0,365.39,16.0,36.0,4.44,84.95,6.0,2.0,0.0,6.0,N,0.67,4.25,4.24,3.0,MOL,-1.0,27.0,6.0,2.0,0.0,365.1263,NEUTRAL,C21H19NO5,COc1cc(/C=C/c2cc(/C=C/c3ccc(O)c(OC)c3)on2)ccc1O
CHEMBL231547,140.0,O=C(NC1CCN(Cc2ccccc2)CC1)OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,568.14,1.0,1.0,5.63,78.95,5.0,1.0,2.0,8.0,N,0.38,5.27,4.22,3.0,MOL,-1.0,39.0,7.0,1.0,2.0,567.1959,NEUTRAL,C30H34ClN3O4S,O=C(NC1CCN(Cc2ccccc2)CC1)OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL3667032,140.0,COC(=O)COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1OC,active,0.0,440.45,4.0,12.0,3.22,108.36,8.0,1.0,0.0,11.0,N,0.32,3.89,3.89,2.0,MOL,-1.0,32.0,8.0,1.0,0.0,440.1471,NEUTRAL,C24H24O8,COC(=O)COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2ccc(O)c(OC)c2)cc1OC
CHEMBL3403815,140.0,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,0.0,687.02,7.0,10.0,5.58,83.86,8.0,2.0,2.0,8.0,N,0.34,4.94,4.07,0.0,MOL,-1.0,49.0,8.0,2.0,2.0,686.5234,NEUTRAL,C41H70N2O6,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL3667027,140.0,CCOC(=O)C(C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1)C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1,active,0.0,548.39,1.0,1.0,4.94,119.36,8.0,2.0,1.0,10.0,N,0.19,7.54,5.81,2.0,MOL,-1.0,38.0,8.0,2.0,1.0,548.0906,ACID,C24H18F6O8,CCOC(=O)C(C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1)C(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1
CHEMBL4110279,140.0,C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F,active,0.0,449.32,3.0,3.0,2.06,141.4,8.0,3.0,0.0,3.0,N,0.61,3.07,3.07,2.0,MOL,-1.0,31.0,9.0,5.0,0.0,449.1035,NEUTRAL,C16H13F6N7O2,C[C@]1(c2nc(NC(=O)c3ncc(C(F)(F)F)nc3N)ccc2F)N=C(N)OCC1(F)F
CHEMBL429448,144.0,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1cc(F)cc(F)c1,active,0.0,539.69,3.0,4.0,4.91,70.16,5.0,0.0,1.0,6.0,N,0.51,4.29,2.23,1.0,MOL,-1.0,37.0,7.0,0.0,1.0,539.2629,BASE,C27H39F2N3O4S,CC[C@@H]1CCC[C@H](C2(OC(=O)N3CCC(N4CCCCC4)CC3)CC2)N1S(=O)(=O)c1cc(F)cc(F)c1
CHEMBL205970,152.0,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc4c(c3)OCO4)c2)C1=O,active,0.0,550.7,1.0,1.0,4.72,122.99,6.0,3.0,1.0,12.0,N,0.35,4.33,4.33,2.0,MOL,-1.0,40.0,9.0,4.0,1.0,550.3155,NEUTRAL,C31H42N4O5,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc4c(c3)OCO4)c2)C1=O
CHEMBL2048299,158.0,Oc1ccc2nc(-c3ccc(NCCF)nc3)oc2c1,active,0.0,273.27,1.0,1.0,2.98,71.18,5.0,2.0,0.0,4.0,N,0.76,2.09,2.08,3.0,MOL,-1.0,20.0,5.0,2.0,0.0,273.0914,NEUTRAL,C14H12FN3O2,Oc1ccc2nc(-c3ccc(NCCF)nc3)oc2c1
CHEMBL489792,160.0,COc1ccc2oc(/C=C/c3ccc(N(C)C)c(OC)c3)cc2c1,active,0.0,323.39,1.0,1.0,4.69,34.84,4.0,0.0,0.0,5.0,N,0.68,4.18,4.18,3.0,MOL,-1.0,24.0,4.0,0.0,0.0,323.1521,NEUTRAL,C20H21NO3,COc1ccc2oc(/C=C/c3ccc(N(C)C)c(OC)c3)cc2c1
CHEMBL274414,160.0,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc(OC)cc3)c2)C1=O,active,0.0,536.72,1.0,1.0,5.0,113.76,5.0,3.0,2.0,13.0,N,0.33,4.55,4.55,2.0,MOL,-1.0,39.0,8.0,4.0,2.0,536.3363,NEUTRAL,C31H44N4O4,CCC[C@H](C(N)=O)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Nc3ccc(OC)cc3)c2)C1=O
CHEMBL491203,160.0,CN(C)c1ccc(/C=C/c2cc3cc(O)ccc3o2)cc1,active,0.0,279.34,1.0,1.0,4.37,36.61,3.0,1.0,0.0,3.0,N,0.77,4.2,4.19,3.0,MOL,-1.0,21.0,3.0,1.0,0.0,279.1259,NEUTRAL,C18H17NO2,CN(C)c1ccc(/C=C/c2cc3cc(O)ccc3o2)cc1
CHEMBL524114,170.0,CN(C)c1ccc(/C=C/c2cc3cc(I)ccc3o2)cc1,active,0.0,389.24,1.0,1.0,5.27,16.38,2.0,0.0,1.0,3.0,N,0.57,5.43,5.43,3.0,MOL,-1.0,21.0,2.0,0.0,1.0,389.0277,NEUTRAL,C18H16INO,CN(C)c1ccc(/C=C/c2cc3cc(I)ccc3o2)cc1
CHEMBL3403824,170.0,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,0.0,729.06,3.0,5.0,5.35,93.09,9.0,2.0,2.0,9.0,N,0.33,4.78,4.64,0.0,MOL,-1.0,52.0,9.0,2.0,2.0,728.534,NEUTRAL,C43H72N2O7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7COC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL2206995,170.0,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C(=O)C(C)C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,0.0,673.98,8.0,9.0,6.2,97.69,7.0,2.0,2.0,7.0,N,0.33,5.51,5.51,0.0,MOL,-1.0,48.0,8.0,2.0,2.0,673.4918,NEUTRAL,C40H67NO7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C(=O)C(C)C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL3672708,176.0,COC1CCC2(CC1)Cc1cc(F)c(Br)cc1C21N=C(C)C(N)=N1,active,0.0,394.29,2.0,2.0,3.7,59.97,4.0,1.0,0.0,1.0,N,0.79,4.17,4.17,1.0,MOL,-1.0,24.0,4.0,2.0,0.0,393.0852,NEUTRAL,C18H21BrFN3O,COC1CCC2(CC1)Cc1cc(F)c(Br)cc1C21N=C(C)C(N)=N1
CHEMBL231548,180.0,O=C(OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1,active,0.0,546.13,1.0,1.0,5.32,70.16,5.0,0.0,2.0,6.0,N,0.49,4.62,2.56,2.0,MOL,-1.0,37.0,7.0,0.0,2.0,545.2115,BASE,C28H36ClN3O4S,O=C(OC[C@H]1CC[C@@H](c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1)N1CCC(N2CCCCC2)CC1
CHEMBL81379,180.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1,active,0.0,284.44,27.0,93.0,5.72,17.07,1.0,0.0,1.0,5.0,N,0.36,4.86,4.86,0.0,MOL,-1.0,21.0,1.0,0.0,1.0,284.214,NEUTRAL,C20H28O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1
CHEMBL986,180.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,active,4.0,286.46,111.0,1636.0,5.51,20.23,1.0,1.0,1.0,5.0,N,0.66,4.69,4.69,0.0,MOL,0.0,21.0,1.0,1.0,1.0,286.2297,NEUTRAL,C20H30O,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1
CHEMBL38,180.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,active,4.0,300.44,832.0,2215.0,5.6,37.3,1.0,1.0,1.0,5.0,N,0.53,5.01,2.42,0.0,MOL,0.0,22.0,2.0,1.0,1.0,300.2089,ACID,C20H28O2,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1
CHEMBL200077,180.0,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)C[C@@H](C)C(=O)Nc2ccc(F)cc2)c1,active,0.0,560.71,3.0,3.0,5.42,104.53,4.0,3.0,2.0,14.0,N,0.24,5.56,3.89,3.0,MOL,-1.0,41.0,7.0,4.0,2.0,560.3163,BASE,C33H41FN4O3,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](N)C[C@@H](C)C(=O)Nc2ccc(F)cc2)c1
CHEMBL4110655,180.0,C[C@]1(c2nc(NC(=O)c3nccnc3N)ccc2F)N=C(N)OCC1(F)F,active,0.0,381.32,3.0,3.0,1.04,141.4,8.0,3.0,0.0,3.0,N,0.72,1.81,1.8,2.0,MOL,-1.0,27.0,9.0,5.0,0.0,381.1161,NEUTRAL,C15H14F3N7O2,C[C@]1(c2nc(NC(=O)c3nccnc3N)ccc2F)N=C(N)OCC1(F)F
CHEMBL231545,180.0,O=C(OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(C2CCCCC2)CC1,active,0.0,560.16,1.0,1.0,5.72,70.16,5.0,0.0,2.0,7.0,N,0.41,5.92,5.16,2.0,MOL,-1.0,38.0,7.0,0.0,2.0,559.2272,NEUTRAL,C29H38ClN3O4S,O=C(OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1)N1CCN(C2CCCCC2)CC1
CHEMBL4787961,180.0,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)CCCC1,active,0.0,508.83,2.0,2.0,11.97,0.0,0.0,0.0,2.0,10.0,N,0.26,10.54,10.54,0.0,MOL,-1.0,38.0,0.0,0.0,2.0,508.4069,None,C38H52,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)CCCC1
CHEMBL1744461,182.0,[3H]N(c1ccc(-c2nc3ccc(O)cc3o2)cn1)C([3H])([3H])[3H],active,0.0,249.28,3.0,4.0,2.64,71.18,5.0,2.0,0.0,2.0,N,0.72,1.89,1.88,3.0,MOL,-1.0,18.0,5.0,2.0,0.0,241.0851,NEUTRAL,C13H11N3O2,[3H]N(c1ccc(-c2nc3ccc(O)cc3o2)cn1)C([3H])([3H])[3H]
CHEMBL1082889,185.0,CNc1ccc(-c2nc3ccc(OC)cc3o2)cn1,active,0.0,255.28,2.0,2.0,2.94,60.18,5.0,1.0,0.0,3.0,N,0.78,2.04,2.03,3.0,MOL,-1.0,19.0,5.0,1.0,0.0,255.1008,NEUTRAL,C14H13N3O2,CNc1ccc(-c2nc3ccc(OC)cc3o2)cn1
CHEMBL238271,190.0,CCCC1(O)CCN(C(=O)OC2([C@H]3CCC[C@@H](CC)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)C1,active,0.0,499.07,2.0,3.0,4.57,87.15,5.0,1.0,0.0,7.0,N,0.59,4.24,4.24,1.0,MOL,-1.0,33.0,7.0,1.0,0.0,498.1955,NEUTRAL,C24H35ClN2O5S,CCCC1(O)CCN(C(=O)OC2([C@H]3CCC[C@@H](CC)N3S(=O)(=O)c3ccc(Cl)cc3)CC2)C1
CHEMBL390889,190.0,O=C(NC1CCN(Cc2ccccc2)CC1)OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,582.17,1.0,1.0,6.02,78.95,5.0,1.0,2.0,9.0,N,0.31,5.8,4.75,3.0,MOL,-1.0,40.0,7.0,1.0,2.0,581.2115,NEUTRAL,C31H36ClN3O4S,O=C(NC1CCN(Cc2ccccc2)CC1)OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL289556,199.53,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1,active,0.0,408.55,12.0,52.0,1.94,86.71,5.0,3.0,0.0,5.0,N,0.65,2.06,-1.22,1.0,MOL,0.0,27.0,6.0,2.0,0.0,408.1177,ACID,C19H24N2O4S2,O=C(N[C@H]1CCS[C@H]2CCC[C@@H](C(=O)O)N2C1=O)[C@@H](S)Cc1ccccc1
CHEMBL446870,200.0,CN(C)c1ccc(/C=C/c2cc3cc(Cl)ccc3o2)cc1,active,0.0,297.79,1.0,1.0,5.32,16.38,2.0,0.0,1.0,3.0,N,0.65,5.1,5.1,3.0,MOL,-1.0,21.0,2.0,0.0,1.0,297.092,NEUTRAL,C18H16ClNO,CN(C)c1ccc(/C=C/c2cc3cc(Cl)ccc3o2)cc1
CHEMBL204357,200.0,CCC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O,active,0.0,523.67,11.0,11.0,5.06,107.97,5.0,3.0,2.0,12.0,N,0.27,4.76,4.75,2.0,MOL,-1.0,38.0,8.0,3.0,2.0,523.3046,NEUTRAL,C30H41N3O5,CCC[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H]1CCCCN(Cc2cccc(Oc3ccccc3)c2)C1=O
CHEMBL1744462,204.0,[3H]C([3H])([3H])N(c1ccc(-c2nc3ccc(OC)cc3o2)cn1)C([3H])([3H])[3H],active,0.0,281.35,2.0,3.0,2.96,51.39,5.0,0.0,0.0,3.0,N,0.73,2.67,2.67,3.0,MOL,-1.0,20.0,5.0,0.0,0.0,269.1164,NEUTRAL,C15H15N3O2,[3H]C([3H])([3H])N(c1ccc(-c2nc3ccc(OC)cc3o2)cn1)C([3H])([3H])[3H]
CHEMBL3667019,210.0,O=C(/C=C/c1ccc(O)c(OC(F)(F)F)c1)CC(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1,active,0.0,476.33,1.0,1.0,5.15,93.06,6.0,2.0,1.0,8.0,N,0.31,7.3,7.28,2.0,MOL,-1.0,33.0,6.0,2.0,1.0,476.0695,NEUTRAL,C21H14F6O6,O=C(/C=C/c1ccc(O)c(OC(F)(F)F)c1)CC(=O)/C=C/c1ccc(O)c(OC(F)(F)F)c1
CHEMBL3403823,210.0,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,0.0,727.08,3.0,5.0,6.5,83.86,8.0,2.0,2.0,9.0,N,0.28,5.85,4.52,0.0,MOL,-1.0,52.0,8.0,2.0,2.0,726.5547,BASE,C44H74N2O6,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC6CN(C7CCC7)C6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL2207043,210.0,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,0.0,631.94,9.0,10.0,6.04,80.62,7.0,2.0,2.0,7.0,N,0.35,5.39,5.34,0.0,MOL,-1.0,45.0,7.0,2.0,2.0,631.4812,NEUTRAL,C38H65NO6,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL3672699,216.0,CC1=N[C@@]2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](O)CC1,active,0.0,418.93,2.0,2.0,4.34,94.76,5.0,2.0,0.0,1.0,N,0.72,4.72,4.72,2.0,MOL,-1.0,30.0,5.0,3.0,0.0,418.156,NEUTRAL,C24H23ClN4O,CC1=N[C@@]2(N=C1N)c1cc(-c3cc(Cl)cc(C#N)c3)ccc1C[C@]21CC[C@@H](O)CC1
CHEMBL231447,220.0,CN1CCCC1CCNC(=O)OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,520.1,1.0,1.0,4.84,78.95,5.0,1.0,1.0,9.0,N,0.48,4.6,2.8,2.0,MOL,-1.0,35.0,7.0,1.0,1.0,519.1959,BASE,C26H34ClN3O4S,CN1CCCC1CCNC(=O)OCCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1
CHEMBL3629740,228.0,O=C1OCC[C@]12CCC[C@@]1(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]21,active,0.0,468.91,6.0,11.0,4.41,69.67,5.0,0.0,0.0,2.0,N,0.61,4.39,4.39,2.0,MOL,-1.0,31.0,5.0,0.0,0.0,468.061,NEUTRAL,C22H19ClF2O5S,O=C1OCC[C@]12CCC[C@@]1(S(=O)(=O)c3ccc(Cl)cc3)c3c(F)ccc(F)c3OC[C@@H]21
CHEMBL2207042,250.0,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,0.0,617.91,12.0,13.0,5.65,80.62,7.0,2.0,2.0,6.0,N,0.4,5.04,5.0,0.0,MOL,-1.0,44.0,7.0,2.0,2.0,617.4655,NEUTRAL,C37H63NO6,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL2206986,250.0,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC(=O)N6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,0.0,701.0,9.0,10.0,5.25,100.93,8.0,2.0,2.0,8.0,N,0.35,4.04,4.04,0.0,MOL,-1.0,50.0,9.0,2.0,2.0,700.5027,NEUTRAL,C41H68N2O7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CC(=O)N6CCC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL4115141,250.0,C[C@]1(c2nc(NC(=O)c3ncc(OCC(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F,active,0.0,479.79,3.0,3.0,3.36,111.72,7.0,2.0,0.0,6.0,N,0.61,3.52,3.52,2.0,MOL,-1.0,32.0,8.0,3.0,0.0,479.0784,NEUTRAL,C18H15ClF5N5O3,C[C@]1(c2nc(NC(=O)c3ncc(OCC(F)F)cc3Cl)ccc2F)N=C(N)OCC1(F)F
CHEMBL1077196,267.0,CNc1ncc(-c2nc3ccc(O)cc3s2)cn1,active,0.0,258.31,2.0,2.0,2.5,70.93,6.0,2.0,0.0,2.0,N,0.74,2.06,2.06,3.0,MOL,-1.0,18.0,5.0,2.0,0.0,258.0575,NEUTRAL,C12H10N4OS,CNc1ncc(-c2nc3ccc(O)cc3s2)cn1
CHEMBL2207044,270.0,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCOC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,0.0,661.97,14.0,42.0,5.67,89.85,8.0,2.0,2.0,9.0,N,0.33,4.99,4.96,0.0,MOL,-1.0,47.0,8.0,2.0,2.0,661.4918,NEUTRAL,C39H67NO7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(CCOC)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL2207065,270.0,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O,active,0.0,659.95,12.0,14.0,5.42,89.85,8.0,2.0,2.0,7.0,N,0.37,4.88,4.88,0.0,MOL,-1.0,47.0,8.0,2.0,2.0,659.4761,NEUTRAL,C39H65NO7,CCO[C@@H]([C@H]1C[C@@H](C)[C@H]2[C@H](O1)[C@H](O)[C@@]1(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@H]5CN(C6COC6)CCO5)CC[C@@]45C[C@@]35CC[C@]21C)C(C)(C)O
CHEMBL4082825,270.0,Oc1nc(NCc2ccccc2)c2ccccc2n1,active,0.0,251.29,2.0,8.0,2.95,58.04,4.0,2.0,0.0,3.0,N,0.75,3.59,3.59,3.0,MOL,-1.0,19.0,4.0,2.0,0.0,251.1059,NEUTRAL,C15H13N3O,Oc1nc(NCc2ccccc2)c2ccccc2n1
CHEMBL389549,280.0,O=C(NCCCn1ccnc1)OCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1,active,0.0,503.02,1.0,1.0,4.25,93.53,6.0,1.0,1.0,9.0,N,0.44,3.5,3.43,3.0,MOL,-1.0,34.0,8.0,1.0,1.0,502.1442,NEUTRAL,C24H27ClN4O4S,O=C(NCCCn1ccnc1)OCCC1CCc2ccccc2N1S(=O)(=O)c1ccc(Cl)cc1
